wikiStats|id

redirects|8218
p|nama_lembaga|3
p|nama_jabatan_pimpinan8|1
p|yurisdiksi|2
p|koordinat|0
p|nama_jabatan_lainnya2|2
p|jumlah_jabatan|3
p|nama_pejabat9|1
p|nama_jabatan_pimpinan1|3
p|nama_jabatan_pimpinan3|2
p|nama_jabatan_pimpinan9|1
p|Situs web|2
p|nama_jabatan_sekretariat|3
p|gambar|0
p|caption|1
p|nama_pejabat5|2
p|nama_jabatan_pimpinan7|2
p|nama_pejabat8|1
p|nama_jabatan_lainnya1|3
p|didirikan|3
p|nama_jabatan_pimpinan4|2
p|dasar_hukum|3
p|nama_pejabat_lainnya2|2
p|nama_pejabat4|2
p|nama_pejabat7|2
p|jenis_perkara|3
p|sistem_seleksi|3

template|Templat:Infobox Ukrainian oblast
count|2
properties|96
p|footnotes|1
p|villages|2
p|ChairmanName|0
p|LandArea|0
p|FIPSRegionCode|0
p|Ukrainian_name|2
p|website|2
p|city_raions|2
p|name|2
p|longd|2
p|ChairmanParty|0
p|area_footnotes|0
p|Name|0
p|PopulationYear|0
p|elevation_m|0
p|Salary_Growth|0
p|LicencePlate|0
p|TransliteratedName|2
p|population_as_of|2
p|coa|0
p|Nickname|0
p|salary_as_of|1
p|population_growth|0
p|population|2
p|population_footnotes|0
p|FIPS_code|2
p|longEW|0
p|latm|0
p|GovernorName|0
p|CMTs|2
p|administrative_center|0
p|area_total_km2|2
p|area_water_km2|0
p|area_code|2
p|Flag|0
p|established_date|1
p|DateEstablished|0
p|UkrainianName|0
p|longm|0
p|CoatOfArms|0
p|latNS|0
p|PercentWater|0
p|Population|0
p|official_lang|1
p|Administrative_center|0
p|chairman_party|1
p|Population_Growth|0
p|PostalAbbreviation|0
p|WaterArea|0
p|image_skyline|0
p|iso_code|2
p|Largest_cities|0
p|salary|1
p|TotalArea|0
p|AreaRank|0
p|Villages|0
p|map_alt|0
p|raions|2
p|area_rank|2
p|CouncilSeats|0
p|Population_rank|0
p|ISOCode|0
p|image_alt|0
p|image_shield|2
p|OfficialLang|0
p|longs|0
p|GovernorParty|0
p|SalaryYear|0
p|PhoneCode|0
p|population_total|0
p|image_caption|0
p|admin_center|2
p|Salary|0
p|area_water_percent|0
p|postal_code|2
p|flag|0
p|governor_party|1
p|largest_cities|1
p|council_seats|2
p|salary_growth|0
p|latd|2
p|Raions|0
p|governor|2
p|Cities|0
p|lats|0
p|population_rank|2
p|CityRaions|0
p|UkraineMap|0
p|Footnotes|0
p|image_map|2
p|image_flag|2
p|area_land_km2|0
p|chairman|2
p|elevation_footnotes|0
p|cities|2
p|nickname|1

template|Templat:IUCN2008
count|9
properties|3
p|downloaded|9
p|assessors|7
p|year|9

template|Templat:Fb cl hth
count|20
properties|3
p|rows|19
p|qr|19
p|hth|19

template|Templat:S-tul
count|52
properties|7
p|years|51
p|line|1
p|reason|32
p|end|0
p|title|51
p|start|0
p|rows|2

template|Templat:Infobox Israel municipality
count|73
properties|43
p|imgsize2|1
p|pushpin_map_caption|4
p|website|15
p|area|0
p|name|72
p|caption2|1
p|longd|58
p|map_caption|0
p|area_dunam|70
p|image|31
p|founded|49
p|population|72
p|pushpin_map|43
p|official_name|0
p|longEW|32
p|latm|57
p|pushpin_mapsize|13
p|subdistrict|1
p|longm|57
p|altOffSp|23
p|latNS|32
p|caption3|9
p|image3|31
p|longs|34
p|meaning|42
p|stdHeb|12
p|caption|16
p|popyear|72
p|arname|39
p|region|0
p|typefrom|35
p|imgsize|34
p|image2|1
p|pushpin_label_position|4
p|altUnoSp|13
p|mayor|63
p|latd|58
p|type|72
p|district|72
p|imgsize3|33
p|destroyed|0
p|lats|33
p|hebname|6

template|Templat:NYCS Lexington Brooklyn
count|3
properties|2
p|exclude|1
p|time|1

template|Templat:Ordination
count|1
properties|278
p|consecration date 6|0
p|consecration date 101|0
p|bishop 66|0
p|bishop 8|0
p|bishop 127|0
p|consecration date 48|0
p|bishop 18|0
p|bishop 60|0
p|bishop 29|0
p|consecration date 37|0
p|bishop 113|0
p|consecration date 112|0
p|bishop 12|0
p|name|0
p|bishop 31|0
p|consecration date 70|0
p|consecration date 127|0
p|consecration date 59|0
p|consecration date 24|0
p|consecration date 80|0
p|bishop 53|0
p|consecration date 13|0
p|bishop 90|0
p|consecration date 91|0
p|bishop 121|0
p|bishop 102|0
p|date of consecration|1
p|bishop 42|0
p|bishop 110|0
p|consecration date 4|0
p|bishop 63|0
p|bishop 20|0
p|consecration date 55|0
p|consecration date 88|0
p|bishop 57|0
p|bishop 78|0
p|bishop 94|0
p|consecration date 77|0
p|bishop 52|0
p|bishop 2|0
p|consecration date 66|0
p|consecration date 12|0
p|consecration date 124|0
p|consecration date 84|0
p|bishop 30|0
p|consecration date 29|0
p|bishop 124|0
p|consecration date 44|0
p|bishop 72|0
p|consecration date 18|0
p|consecration date 99|0
p|bishop 41|0
p|bishop 116|0
p|consecration date 130|0
p|bishop 105|0
p|consecration date 33|0
p|date created cardinal|0
p|bishop 89|0
p|bishop 83|0
p|bishop 28|0
p|bishop 126|0
p|consecration date 110|0
p|consecration date 25|0
p|bishop 35|0
p|bishop 91|0
p|consecration date 14|0
p|consecration date 20|0
p|consecration date 111|0
p|bishop 43|0
p|consecration date 1|0
p|bishop 17|0
p|consecration date 47|0
p|co-consecrators|0
p|consecration date 100|0
p|bishop 46|0
p|consecration date 32|0
p|consecration date 58|0
p|consecration date 117|0
p|bishop 100|0
p|consecration date 69|0
p|bishop 4|0
p|bishop 54|0
p|bishop 67|0
p|bishop 9|0
p|bishop 111|0
p|consecration date 126|0
p|surname|0
p|bishop 99|0
p|consecration date 106|0
p|consecration date 125|0
p|bishop 80|0
p|consecration date 36|0
p|place of diaconal ordination|0
p|bishop 32|0
p|consecration date 71|0
p|consecration date 54|0
p|consecration date 65|0
p|consecration date 60|0
p|consecration date 92|0
p|consecration date 28|0
p|bishop 58|0
p|bishop 10|0
p|bishop 115|0
p|bishop 5|0
p|bishop 21|0
p|bishop 1|0
p|consecration date 87|0
p|consecration date 17|0
p|bishop 109|0
p|bishop 73|0
p|bishop 84|0
p|consecration date 107|0
p|bishop 40|0
p|bishop 104|0
p|bishop 62|0
p|bishop 122|0
p|bishop 51|0
p|bishop 39|0
p|consecrated by|1
p|consecration date 98|0
p|bishop 24|0
p|consecration date 9|0
p|bishop 77|0
p|bishop 95|0
p|ordained deacon by|0
p|bishop 13|0
p|consecration date 120|0
p|bishop 47|0
p|consecration date 81|0
p|consecration date 43|0
p|consecration date 76|0
p|bishop 88|0
p|bishop 118|0
p|date of elevation|0
p|bishop 92|0
p|consecration date 15|0
p|bishop 112|0
p|consecration date 35|0
p|bishop 44|0
p|consecration date 68|0
p|bishop 59|0
p|consecration date 122|0
p|bishop 81|0
p|consecration date 8|0
p|bishop 36|0
p|consecration date 129|0
p|consecration date 72|0
p|ordained priest by|1
p|consecration date 114|0
p|consecration date 26|0
p|consecration date 57|0
p|bishop 101|0
p|bishop 125|0
p|bishop 33|0
p|consecration date 46|0
p|bishop 70|0
p|bishop 55|0
p|consecration date 79|0
p|consecration date 31|0
p|consecration date 21|0
p|consecration date 10|0
p|bishop 48|0
p|co-consecrator1|0
p|bishop 64|0
p|consecration date 103|0
p|consecration date 42|0
p|bishop 37|0
p|consecration date 118|0
p|bishop 76|0
p|consecration date 108|0
p|consecration date 75|0
p|bishop 103|0
p|bishop 87|0
p|consecration date 5|0
p|consecration date 93|0
p|consecration date 27|0
p|bishop 68|0
p|consecration date 121|0
p|consecration date 86|0
p|bishop 130|0
p|consecration date 119|0
p|consecration date 97|0
p|bishop 114|0
p|bishop 15|0
p|consecration date 104|0
p|consecration date 49|0
p|bishop 123|0
p|consecration date 38|0
p|bishop 119|0
p|consecration date 50|0
p|consecration date 64|0
p|consecration date 2|0
p|bishop 14|0
p|consecration date 82|0
p|bishop 25|0
p|bishop 26|0
p|consecration date 115|0
p|bishop 6|0
p|bishop 129|0
p|bishop 98|0
p|consecration date 61|0
p|bishop 108|0
p|date of priestly ordination|1
p|consecration date 16|0
p|consecration date 53|0
p|bishop 45|0
p|bishop 97|0
p|bishop 11|0
p|consecration date 45|0
p|consecration date 123|0
p|bishop 50|0
p|bishop 34|0
p|consecration date 73|0
p|consecration date 34|0
p|consecration date 113|0
p|consecration date 67|0
p|bishop 128|0
p|consecration date 90|0
p|bishop 61|0
p|bishop 22|0
p|consecration date 52|0
p|bishop 79|0
p|consecration date 95|0
p|consecration date 89|0
p|consecration date 11|0
p|bishop 49|0
p|elevated by|0
p|consecration date 30|0
p|bishop 85|0
p|consecration date 102|0
p|bishop 38|0
p|consecration date 41|0
p|consecration date 78|0
p|bishop 86|0
p|consecration date 23|0
p|consecration date 56|0
p|consecration date 7|0
p|co-consecrator2|0
p|bishop 56|0
p|bishop 75|0
p|consecration date 128|0
p|bishop 65|0
p|consecration date 22|0
p|bishop 74|0
p|bishop 3|0
p|consecration date 85|0
p|bishop 19|0
p|consecration date 83|0
p|bishop 82|0
p|place of consecration|0
p|bishop 120|0
p|consecration date 109|0
p|sources|0
p|consecration date 3|0
p|consecration date 74|0
p|consecration date 40|0
p|date of diaconal ordination|0
p|place of priestly ordination|1
p|bishop 27|0
p|bishop 69|0
p|consecration date 39|0
p|bishop 107|0
p|consecration date 19|0
p|consecration date 116|0
p|bishop 96|0
p|bishop 71|0
p|consecration date 105|0
p|bishop 106|0
p|consecration date 51|0
p|consecration date 94|0
p|consecration date 63|0
p|bishop 16|0
p|consecration date 62|0
p|consecration date 96|0
p|bishop 117|0
p|bishop 93|0
p|bishop 7|0
p|bishop 23|0

template|Templat:Infobox school district
count|1
properties|35
p|coordinates|0
p|free_text3|1
p|schools|0
p|website|1
p|us_nces_district_id|0
p|name|1
p|location|1
p|image|0
p|students|1
p|closed|0
p|teachers|1
p|information|0
p|country|1
p|accreditations|0
p|colors|0
p|logo|0
p|free_label|1
p|ratio|0
p|grades|0
p|free_label2|1
p|superintendent|0
p|asst_superintendent|0
p|image_caption|0
p|schedule|0
p|budget|1
p|region|0
p|conference|0
p|staff|0
p|established|0
p|free_label3|1
p|free_text2|1
p|type|1
p|mascot|0
p|motto|0
p|free_text|1

template|Templat:Infobox raja
count|27
properties|63
p|native_lang7|0
p|native_lang5_name1|0
p|mother|1
p|consortto|0
p|native_lang3_name1|0
p|children|0
p|name|27
p|coronation|1
p|consortreign|0
p|spouse 3|1
p|baptism|0
p|native_lang4|0
p|offspring|0
p|royal anthem|0
p|spouse 4|0
p|image_size|0
p|image|6
p|spouse 9|0
p|native_lang8|0
p|successor|20
p|spouse|0
p|native_lang1|3
p|royal house|0
p|queen|1
p|native_lang5|0
p|place of burial|0
p|spouse 8|0
p|issue|0
p|suc-type|1
p|native_lang2|0
p|spouse 7|0
p|spouse 1|1
p|native_lang8_name1|0
p|native_lang7_name1|0
p|native_lang6_name1|0
p|alt|0
p|father|1
p|caption|4
p|date of death|3
p|investiture|0
p|royal motto|0
p|native_lang6|0
p|spouse 6|0
p|full name|25
p|birth name|2
p|heir|1
p|title|27
p|spouse 2|1
p|othertitles|24
p|place of death|26
p|dynasty|25
p|religion|0
p|native_lang4_name1|0
p|native_lang2_name1|0
p|date of burial|0
p|place of birth|26
p|spouse 5|0
p|date of birth|3
p|native_lang3|0
p|reign|26
p|predecessor|16
p|consort|1
p|native_lang1_name1|0

template|Templat:Infobox European case
count|2
properties|33
p|Chamber|2
p|court|2
p|InstrumentsCited|0
p|Judge8|0
p|CelexID|2
p|Judge7|0
p|DecideDate|2
p|Judge3|0
p|Ruling|0
p|Judge10|0
p|JudgePresident|2
p|DecideYear|2
p|SubmitYear|2
p|Judge4|0
p|Judge11|0
p|Judge1|0
p|Nationality|2
p|short_name|2
p|Keywords|0
p|Judge5|0
p|AdvocateGeneral|1
p|Judge12|0
p|FullName|2
p|SubmitDate|2
p|Procedural|1
p|Outcome|0
p|CaseType|1
p|Judge9|0
p|Judge6|0
p|CaseNumber|2
p|JudgeRapporteur|1
p|Judge2|0
p|LegislationAffecting|1

template|Templat:Badmintonbox-col-2
count|1
properties|28
p|R5|0
p|M9|0
p|M2|1
p|name2|0
p|M6|0
p|R6|0
p|R8|0
p|M5|1
p|score1|1
p|M7|0
p|date|1
p|team1|1
p|name1|0
p|M4|1
p|score2|1
p|R2|0
p|R7|0
p|var2|0
p|team2|1
p|R9|0
p|report|1
p|R1|0
p|M8|0
p|R4|0
p|venue|1
p|var1|0
p|M1|1
p|M3|1

template|Templat:Infobox kommune
count|10
properties|60
p|native_name|0
p|mayor_as_of|9
p|area|0
p|governor_as_of|0
p|name|10
p|lon_deg|0
p|lat_sec|0
p|longd|10
p|lat_deg|0
p|map_caption|0
p|munwebpage|10
p|population_as_of|9
p|populationdensity|0
p|population_increase|9
p|population|0
p|population_footnotes|0
p|native_name_lang|0
p|official_name|0
p|populationincrease|0
p|lon_sec|0
p|latm|10
p|coatofarms|10
p|idnumber|9
p|demonym|10
p|shield_alt|0
p|population_density_km2|9
p|area_total_km2|9
p|area_water_km2|2
p|longm|10
p|lon_min|0
p|image_skyline|6
p|county|8
p|coordinates_type|0
p|map_alt|0
p|landscape|0
p|area_rank|9
p|image_alt|0
p|mapsize|0
p|language|10
p|areapercent|0
p|capital|10
p|longs|10
p|sizemap|0
p|population_total|9
p|image_caption|2
p|area_water_percent|7
p|other_name|1
p|populationrank|0
p|lat_min|0
p|arealand|0
p|herad|0
p|mayor|9
p|latd|10
p|governor|0
p|district|6
p|lats|10
p|arearank|0
p|population_rank|9
p|mayor_party|9
p|area_land_km2|9

template|Templat:Kotakinfo lambang negara
count|20
properties|37
p|image_width|20
p|name|19
p|armiger|18
p|helm|0
p|image3_caption|0
p|middle_width|3
p|image|20
p|supporters|9
p|shield|15
p|image2_caption|0
p|middle_alt|0
p|image2_width|0
p|color|0
p|middle_caption|4
p|lesser_width|2
p|crest|5
p|middle|2
p|image3_width|0
p|image3|0
p|image2_alt|0
p|other_elements|3
p|earlier_versions|3
p|alt|0
p|caption|0
p|year_adopted|18
p|orders|1
p|use|6
p|lesser|2
p|notes|0
p|image2|0
p|lesser_alt|0
p|lesser_caption|2
p|compartment|2
p|torse|0
p|predecessors|0
p|motto|6
p|parts|0

template|Templat:Countytabletop
count|2
properties|30
p|data3_unsortable|1
p|data4_ref|0
p|region_seat_ref|0
p|data5_width|0
p|area_ref|0
p|population_ref|0
p|data3_width|0
p|data4_unsortable|2
p|data5_title|0
p|data6_width|0
p|data3_ref|0
p|data3_title|0
p|data2_title|0
p|data4_title|0
p|data5_ref|0
p|region_seat_title|1
p|population_year|0
p|data2_ref|0
p|data4_off|0
p|data6_ref|0
p|data4_width|0
p|data1_title|1
p|data3_off|0
p|data1_ref|0
p|data1_width|0
p|region_title|0
p|data6_title|0
p|fips_ref|0
p|data2_off|0
p|region_width|1

template|Templat:Infobox play
count|4
properties|28
p|playbill_event|0
p|series|0
p|italic title|0
p|name|4
p|chronology|0
p|genre|1
p|subject|1
p|next_play|0
p|writer|4
p|playbill|0
p|setting|2
p|image_size|0
p|image|2
p|characters|3
p|mute|0
p|web|0
p|theatricalia_id|0
p|date of premiere|0
p|image_alt|1
p|original language|0
p|chorus|0
p|caption|2
p|ibdb_id|1
p|place|2
p|last_play|0
p|premiere|2
p|orig_lang|4
p|iobdb_id|0

template|Templat:Fs player2
count|23
properties|9
p|nonumber|0
p|name|23
p|pos|23
p|ref|0
p|nat|23
p|no|23
p|icononly|0
p|natvar|0
p|other|6

template|Templat:Superherobox
count|51
properties|21
p|aliases|27
p|species|31
p|alter_ego|2
p|full_name|1
p|image|50
p|homeworld|7
p|alter ego|0
p|alliances|31
p|debut|51
p|partners|15
p|supports|2
p|previous_alliances|1
p|caption|44
p|publisher|51
p|affiliations|0
p|real_name|44
p|powers|50
p|full name|0
p|species_name|0
p|character_name|51
p|creators|50

template|Templat:Tabel nationale vlag per FIAV-codering
count|1
properties|6
p|staatsvlag te water|1
p|oorlogsvlag te water|1
p|staatsvlag te land|1
p|oorlogsvlag te land|1
p|civiele vlag te water|1
p|civiele vlag te land|1

template|Templat:Infobox tennis match
count|2
properties|31
p|p1 rank|1
p|player2short|0
p|p1 s4|1
p|location|1
p|p2 image|1
p|p2 s5|1
p|image|0
p|p1 image size|0
p|p2 s1|1
p|p1 image|1
p|p1 image cap|1
p|p2 seed|1
p|p2 image cap|1
p|tournament|1
p|p1 s1|1
p|p2 s2|1
p|p2 image size|0
p|p2 rank|1
p|caption|0
p|p1 s2|1
p|p1 seed|1
p|p1 s5|1
p|p2 s3|1
p|h2h|1
p|p1 s3|1
p|match date|1
p|match desc|1
p|player1short|0
p|player2|1
p|p2 s4|1
p|player1|1

template|Templat:Infobox dewa Mesir
count|21
properties|13
p|Caption|18
p|cult_center|18
p|Name|20
p|God_of|20
p|Alt|0
p|Image_size|1
p|Consort|16
p|Parents|19
p|Siblings|13
p|Offspring|0
p|Symbol|19
p|Hiro|16
p|Image|18

template|Templat:Berita
count|96
properties|33
p|url4|7
p|u5|10
p|n2|45
p|nama5|7
p|n5|10
p|berita|7
p|image|0
p|wid|21
p|u1|54
p|n1|49
p|nama2|7
p|img|0
p|u4|15
p|url5|7
p|ber|89
p|nama4|7
p|peristiwa|0
p|HU|45
p|1|0
p|u3|31
p|nama1|7
p|nama3|7
p|gambar|0
p|url2|7
p|caption|7
p|n4|15
p|url1|7
p|url3|7
p|gbr|48
p|u2|45
p|width|5
p|cap|31
p|n3|31

template|Templat:Infobox Diskografi Artis
count|79
properties|36
p|50ption link|0
p|4Option link|1
p|Caption|22
p|3Option name|4
p|2Option name|6
p|Ref link|55
p|Option name|9
p|Video link|3
p|EPs link|1
p|4Option color|2
p|Option color|9
p|1Option link|5
p|2Option color|6
p|5Option name|1
p|Studio link|7
p|2Option link|2
p|Singles link|5
p|Live link|3
p|B link|0
p|3Option color|4
p|3Option link|2
p|Studio|71
p|Image size|57
p|Artist|79
p|Option link|4
p|1Option color|7
p|Soundtrack link|5
p|1Option name|7
p|Internet link|0
p|Comp link|4
p|Image|64
p|Trib link|0
p|Logo|0
p|5Option color|1
p|MV link|5
p|4Option name|2

template|Templat:Infobox Buddha
count|2
properties|26
p|name|2
p|tibetan_name|2
p|image_size|1
p|image|2
p|img_capt|0
p|sinhalese_name|1
p|img|0
p|vietnamese_name|2
p|mongolian_name|2
p|attributes|1
p|img_alt|0
p|image_alt|0
p|caption|2
p|thai_name|1
p|sinhala_name|0
p|pali_name|2
p|chinese_name|2
p|japanese_name|1
p|succeeded_by|2
p|veneration|2
p|korean_name|0
p|preceded_by|2
p|shakti|0
p|burmese_name|1
p|sanskrit_name|2
p|shan_name|0

template|Templat:Infobox monastery
count|1
properties|65
p|embedded|0
p|native_name|0
p|map_size|0
p|designated_date|0
p|mother|0
p|archdeacon|0
p|people|0
p|abbot|0
p|name|1
p|longd|0
p|founder|1
p|location|1
p|map_caption|0
p|iso_region|0
p|imagesize|0
p|consecrated date|0
p|prior|0
p|latitude|0
p|functional_status|0
p|groundbreaking|0
p|diocese|0
p|image map|0
p|image_size|0
p|style|0
p|image|1
p|native_name_lang|0
p|longEW|0
p|latm|0
p|construction_cost|0
p|disestablished|0
p|full|0
p|remains|0
p|dedicated date|0
p|longm|0
p|country|0
p|latNS|0
p|bishop|0
p|longitude|0
p|map_alt|0
p|construction_cost |0
p|coord|0
p|other_names|0
p|churches|0
p|alt|0
p|longs|0
p|order|1
p|coordinates_display|0
p|osref|0
p|location_country|0
p|nodislink|0
p|caption|1
p|status|0
p|heritage_designation|0
p|map_type|0
p|completed_date|0
p|dedication|0
p|established|1
p|archbishop|0
p|latd|0
p|public_access|0
p|lats|0
p|architect|0
p|image_map|0
p|other_info|0
p|oscoor|0

template|Templat:French communate
count|4
properties|25
p|footnotes|3
p|area|1
p|mandat|3
p|president|1
p|nbcomm|4
p|pop|4
p|rég|3
p|dens|3
p|budgetsource|3
p|superf|3
p|prés|3
p|datepop|4
p|creation|1
p|department|1
p|logo|2
p|nom|4
p|party|3
p|capital|1
p|siteweb|4
p|budget|3
p|region|1
p|siège|3
p|création|3
p|images|3
p|dépt|3

template|Templat:Kualifikasi UEFA Euro 2012 Group I
count|3
properties|4
p|scenarios|0
p|expanded|3
p|tiebreakers|3
p|fixtures|3

template|Templat:Rel
count|8
properties|5
p|berikut|8
p|b|0
p|col|8
p|rute|8
p|sebelum|8

template|Templat:Location map/marker
count|14
properties|7
p|background|0
p|label|5
p|long|7
p|mark size|0
p|position|7
p|mark|1
p|lat|7

template|Templat:Infobox fictional location
count|1
properties|14
p|locations|1
p|people|1
p|name|1
p|source|1
p|genre|1
p|imagesize|1
p|image|1
p|color text|0
p|colour text|0
p|color|0
p|creator|1
p|caption|1
p|colour|1
p|type|1

template|Templat:Infobox South African subplace
count|2
properties|78
p|footnotes|0
p|native_name|0
p|pushpin_map_caption|2
p|extinct_date|0
p|website|0
p|name|2
p|demographics1_info2|0
p|demographics1_info1|0
p|longd|2
p|elevation_m|0
p|map_caption|0
p|censuscode|2
p|demographics2_title3|0
p|named_for|0
p|area_code_type|0
p|demographics1_info3|0
p|established_title2|0
p|demographics1_footnotes|0
p|demographics_type1|0
p|demographics1_title4|0
p|population_footnotes|0
p|demographics2_info2|0
p|pushpin_map|0
p|official_name|0
p|latm|1
p|area_blank1_km2|0
p|image_seal|0
p|area_code|0
p|established_date|0
p|population_metro|0
p|longm|1
p|population_est|0
p|leader_name|0
p|established_date1|0
p|area_blank1_title|0
p|demographics2_info1|0
p|demographics1_title3|0
p|leader_title1|0
p|demographics2_title1|0
p|censuscode2|0
p|demographics2_info3|0
p|image_skyline|0
p|established_title1|0
p|mainplace|0
p|population_demonym|0
p|postal_code_type|2
p|leader_title|0
p|image_alt|0
p|image_shield|0
p|established_date2|0
p|longs|0
p|government_footnotes|0
p|image_caption|0
p|extinct_title|0
p|demographics1_title2|0
p|area_metro_km2|0
p|postal_code|0
p|other_name|0
p|demographics2_footnotes|0
p|population_note|0
p|established_title|0
p|demographics1_info4|0
p|pushpin_map1|0
p|latd|2
p|established_date3|0
p|censuscode3|0
p|leader_name1|0
p|pop_est_as_of|0
p|lats|0
p|established_title3|0
p|demographics_type2|0
p|demographics2_title2|0
p|government_type|0
p|motto|0
p|image_map|0
p|image_flag|0
p|demographics1_title1|0
p|nickname|0

template|Templat:Infobox Prefektur Jepang
count|45
properties|36
p|longd|0
p|Name|14
p|Capital|14
p|Fish|15
p|Island|14
p|Rōmaji|30
p|population_footnotes|0
p|longEW|0
p|latm|0
p|Region|14
p|Tree|14
p|PopRank|14
p|PopDate|14
p|longm|0
p|PCWater|12
p|latNS|0
p|Population|14
p|Density|14
p|Districts|14
p|Map|44
p|TotalArea|14
p|AreaRank|14
p|Bird|14
p|ISOCode|44
p|Municipalities|44
p|longs|0
p|LocalLanguage1|2
p|Symbol|43
p|LocalTranscription1|2
p|Flower|14
p|Website|14
p|latd|0
p|LocalName|0
p|lats|0
p|JapaneseName|13
p|Governor|14

template|Templat:KPD2014 – Eropa Grup B
count|2
properties|3
p|expanded|2
p|tiebreakers|0
p|fixtures|2

template|Templat:Kotakinfo animanga/Atasan
count|313
properties|11
p|italic title|0
p|name|155
p|genre|268
p|size|48
p|image|179
p|child|0
p|ja_romaji|129
p|alt|0
p|caption|152
p|ja_kanji|199
p|size=250px|0

template|Templat:Infobox information appliance
count|50
properties|80
p|operatingsystem|3
p|unitssold|16
p|weight|13
p|Caption|0
p|Photo|1
p|website|17
p|name|24
p|RAMtype|0
p|Casing|0
p|Name|1
p|CPUspeed|0
p|Memory|1
p|release date|2
p|photo|1
p|top game|1
p|Display|0
p|discontinued|12
p|releasedate|18
p|GPU|7
p|Processor|1
p|generation|21
p|image|43
p|Introduced|0
p|MSRP|0
p|successor|21
p|units sold|3
p|price|10
p|discontinuation_date|0
p|camera|14
p|os|24
p|developer|19
p|first_release_date|3
p|Baseprice|0
p|controllers|8
p|Graphics|0
p|service|14
p|online service|1
p|Media|0
p|RAM|3
p|touchpad|0
p|units shipped|0
p|logo|25
p|compatibility|9
p|topgame|10
p|related|8
p|Input|0
p|Sound|3
p|processor|1
p|caption|27
p|ImageWidth|0
p|cpu|25
p|dimensions|14
p|media|22
p|lifespan|17
p|Connectivity|1
p|onlineservice|5
p|storage|26
p|Power|0
p|Website|1
p|Released|0
p|CPU|15
p|title|22
p|power|17
p|OS|0
p|manufacturer|39
p|type|44
p|unitsshipped|2
p|Image|0
p|Logo|0
p|Discontinued|2
p|family|14
p|baseprice|3
p|input|21
p|connectivity|26
p|graphics|12
p|predecessor|17
p|Developer|1
p|display|26
p|Type|1
p|memory|24

template|Templat:NeighbouringCommunities
count|4
properties|9
p|LABELLING|0
p|SOUTH|3
p|NORTHEAST|2
p|EAST|2
p|NORTH|2
p|WEST|3
p|NORTHWEST|2
p|SOUTHWEST|0
p|SOUTHEAST|1

template|Templat:External media
count|39
properties|66
p|video4|3
p|audio4|0
p|video9|1
p|audio11|0
p|video18|0
p|image1|12
p|image12|0
p|audio7|0
p|video3|6
p|image16|0
p|image4|3
p|audio14|0
p|image17|0
p|float|0
p|video8|2
p|video12|0
p|image7|0
p|video13|0
p|audio18|0
p|audio1|2
p|video19|0
p|audio5|0
p|image11|0
p|video15|0
p|audio10|0
p|image18|0
p|audio15|0
p|image15|0
p|headerimage|3
p|video11|0
p|video16|0
p|audio19|0
p|audio16|0
p|video7|2
p|image8|0
p|audio6|0
p|video14|0
p|audio13|0
p|image3|3
p|image14|0
p|caption|0
p|image5|1
p|audio9|0
p|image19|0
p|image9|0
p|video10|1
p|audio2|0
p|audio20|0
p|audio17|0
p|video6|2
p|video1|18
p|audio12|0
p|image20|0
p|topic|1
p|image2|4
p|audio3|0
p|video17|0
p|video20|0
p|images|1
p|width|18
p|video2|7
p|video5|2
p|image13|0
p|image10|0
p|image6|0
p|audio8|0

template|Templat:Starbox relpos
count|8
properties|10
p|projsep|0
p|epoch|7
p|posang|7
p|projsepref|0
p|angdistref|0
p|angdistmas|0
p|angdistsec|7
p|posangref|1
p|component|0
p|primary|7

template|Templat:Infobox Cultivar
count|4
properties|10
p|image_width|4
p|name|4
p|image|4
p|genus|0
p|origin|4
p|subdivision|1
p|hybrid|2
p|image_caption|3
p|cultivar|2
p|group|4

template|Templat:Chinese info
count|1
properties|6
p|term|1
p|SimChinese|1
p|Jyutping|1
p|TradChinese|1
p|CantonIPA|1
p|pinyin|1

template|Templat:KPD2014 – B2 CONCACAF Grup C
count|2
properties|3
p|expanded|2
p|tiebreakers|0
p|fixtures|2

template|Templat:GoldBookRef
count|3
properties|1
p|year|1

template|Templat:Infobox Organisasi Kepanduan
count|19
properties|7
p|website|15
p|name|1
p|imagesize|12
p|image|16
p|kantor|1
p|nama|3
p|caption|17

template|Templat:Internetquelle
count|1
properties|22
p|hrsg|0
p|format|0
p|datum-jahr|0
p|trans_title|0
p|werk|0
p|archiv-datum|0
p|titelerg|0
p|url|1
p|datum-monat|0
p|datum|0
p|sprache|0
p|zitat|0
p|zugriff|1
p|archiv-url|0
p|datum-tag|0
p|kommentar|0
p|autor|1
p|zugriff-jahr|0
p|deadurl|0
p|seiten|0
p|offline|0
p|titel|1

template|Templat:Infobox rail accident
count|16
properties|24
p|location-city|2
p|image_width|5
p|map_name|1
p|location|16
p|map|2
p|deaths|16
p|image|10
p|line|10
p|country|11
p|damage|1
p|injuries|16
p|date|16
p|pax|3
p|operator|16
p|caption|9
p|cause|12
p|location-dist|1
p|time|16
p|location-dir|2
p|title|16
p|type|16
p|map_state|0
p|trains|16
p|location-dist-mi|0

template|Templat:Fb rbr pos footer
count|3
properties|3
p|date|1
p|s|2
p|u|1

