wikiStats|ja

redirects|6545
r|Template:ホンダ|Template:ホンダ車種年表
r|Template:Country data MAD|Template:Country data Madagascar
r|Template:Country data GAM|Template:Country data Gambia
r|Template:Country data バチカン市国|Template:Country data Vatican City
r|Template:ゴールデングローブ賞 作品賞 (ミュージカル・コメディ部門) 1981-2000|Template:ゴールデングローブ賞 作品賞 (ミュージカル・コメディ部門)
r|Template:Convert/lb·ft|Template:Convert/lb.ft
r|Template:Disambig|Template:Aimai
r|Template:IPA-yo|Template:IPA-all
r|Template:NEWS|Template:NEWS (ジャニーズ)
r|Template:Judoka/doc|Template:柔道家/doc
r|Template:User Wikian|Template:User Wikia
r|Template:サッカー欧州選手権2008ポーランド代表|Template:UEFA EURO 2008ポーランド代表
r|Template:User con|Template:User conservative
r|Template:Handbook of Texas|Template:Handbookoftexas
r|Template:アカデミー賞撮影賞 2001-2020|Template:アカデミー賞撮影賞
r|Template:即時削除2/ファイル1-3|Template:即時削除/ファイル1-3
r|Template:追認/doc|Template:BL/doc
r|Template:Loss|Template:Decrease
r|Template:カンヌ国際映画祭女優賞 1946-1959|Template:カンヌ国際映画祭女優賞
r|Template:Infobox recurring event|Template:基礎情報 恒例行事
r|Template:N/A|Template:N/a
r|Template:Country data パラ州|Template:Country data Pará
r|Template:Infobox Stadium/doc|Template:スタジアム情報ボックス/doc
r|Template:Infobox prepared food|Template:Infobox Prepared Food
r|Template:Country data ノール＝パ・ド・カレー地域圏|Template:Country data Nord-Pas-de-Calais
r|Template:Ref-uk|Template:Uk icon
r|Template:ルマン・シリーズ結果|Template:ル・マン・シリーズ
r|Template:Equationref|Template:EquationRef
r|Template:UEFA欧州選手権1996イタリア代表|Template:UEFA EURO '96イタリア代表
r|Template:Tnull|Template:Tld
r|Template:Country data 佐賀県|Template:Country data Saga Prefecture
r|Template:Country data KOR|Template:Country data South Korea
r|Template:Country data MGL|Template:Country data Mongolia
r|Template:レッチェのメンバー|Template:USレッチェのメンバー
r|Template:アカデミー賞脚色賞 1928-1940|Template:アカデミー賞脚色賞
r|Template:Country data KWT|Template:Country data Kuwait
r|Template:NDLDC|Template:国立国会図書館デジタルコレクション
r|Template:International-organization-stub|Template:International-org-stub
r|Template:Cite DVD notes|Template:Cite DVD-notes
r|Template:NFLAltSecondaryColor|Template:NFLColor
r|Template:Infobox digicam|Template:Infobox camera
r|Template:UEFA欧州選手権1992イングランド代表|Template:UEFA EURO '92イングランド代表
r|Template:Country data LVA|Template:Country data Latvia
r|Template:夏の帝|Template:夏の王
r|Template:Portal|Template:ウィキポータルリンク
r|Template:Convert/LoffAonSoffNa|Template:Convert/LoffAoffSoff
r|Template:Unicode-font|Template:Unicode
r|Template:Ref-uz|Template:Uz icon
r|Template:バレーボール全日本男子81W|Template:1981年バレーボールワールドカップ全日本男子
r|Template:SUEMITSU&THE SUEMITH|Template:SUEMITSU & THE SUEMITH
r|Template:神戸市営バス|Template:神戸市バス
r|Template:Related pages|Template:Navboxes
r|Template:Why|Template:なぜ
r|Template:Country data EGY|Template:Country data Egypt
r|Template:大西洋の戦い|Template:Campaignbox 大西洋の戦い
r|Template:即時削除2/リダイレクト4|Template:即時削除/リダイレクト4
r|Template:Release date|Template:Start date and age
r|Template:滬寧城際線|Template:滬寧都市間鉄道
r|Template:TwoLegStart|Template:TwoLeg start
r|Template:Cite pmid/22541054|Template:Cite doi/10.1016.2Fj.nut.2012.01.007
r|Template:Clarify|Template:要説明
r|Template:Expand|Template:加筆
r|Template:アカデミー賞長編ドキュメンタリー映画賞 1961-1980|Template:アカデミー賞長編ドキュメンタリー映画賞
r|Template:琉球バス交通|Template:沖縄本島のバスターミナル・営業所
r|Template:即時削除/R1-2|Template:即時削除/リダイレクト1-2
r|Template:インデント戻し|Template:Outdent
r|Template:欧州議会選挙区 (2009–2014)|Template:欧州議会選挙区 (2009-2014)
r|Template:SakujoS|Template:Sakujo
r|Template:Country data Ishikawa Prefecture|Template:Country data 石川県
r|Template:↓|Template:Decrease
r|Template:Bilateral|Template:Infobox 両国関係
r|Template:短縮|Template:BL
r|Template:UEFA欧州選手権2008クロアチア代表|Template:UEFA EURO 2008クロアチア代表
r|Template:Country data MUS|Template:Country data Mauritius
r|Template:Country data パラナ州|Template:Country data Paraná
r|Template:SDNf|Template:SUDf
r|Template:WikiProject Ship|Template:WikiProject Ships
r|Template:Country alias 海自|Template:Country alias 十六条旭日旗
r|Template:セルティックのメンバー|Template:セルティックFCのメンバー
r|Template:Country data DDR|Template:Country data East Germany
r|Template:雅-MIYAVI-|Template:MIYAVI
r|Template:Dl|Template:リンク切れ
r|Template:アカデミー賞主演男優賞 1961-1980|Template:アカデミー賞主演男優賞
r|Template:Editnotice|Template:編集画面の注意文
r|Template:EGYf1972|Template:EGY1972f
r|Template:NBA coach statistics start|Template:NBAヘッドコーチ実績表
r|Template:IPA-ug|Template:IPA-all
r|Template:IPA-ps|Template:IPA-all
r|Template:For step/call10/0|Template:For step/call10
r|Template:Country flag IOC alias BRD|Template:Country flag IOC alias FRG
r|Template:Exp|Template:Sup
r|Template:Cite naid/10029548986|Template:Cite doi/10.2329/perio.53.189
r|Template:Country data CHL|Template:Country data Chile
r|Template:Dunno|Template:?
r|Template:Cc-by-sa-nc-3.0|Template:Non free
r|Template:ニューヨーク市のコミュニティ・ボード|Template:NYCBoards
r|Template:アカデミー賞助演男優賞 1961-1980|Template:アカデミー賞助演男優賞
r|Template:Vietnam|Template:ベトナムの地方行政区画
r|Template:世界の文明|Template:古代文明
r|Template:Country alias Bosnia|Template:Country alias Bosnia and Herzegovina
r|Template:カンヌ国際映画祭監督賞 1946-1959|Template:カンヌ国際映画祭監督賞
r|Template:Cite pmid/11211634|Template:Cite doi/10.2105/AJPH.91.2.253
r|Template:007シリーズ (イアン･フレミングの小説)|Template:007シリーズ (イアン・フレミングの小説)
r|Template:Babel-1|Template:Babel
r|Template:AG-ONE|Template:MAGES.
r|Template:Infobox Person|Template:Infobox 人物
r|Template:Cite pmid/23371390|Template:Cite doi/10.1007.2Fs00431-013-1949-z
r|Template:学校法人岡崎学園|Template:学校法人岡崎学園 (愛知県)
r|Template:Country data アザワド|Template:Country data Azawad
r|Template:Country data Gunma|Template:Country data Gunma Prefecture
r|Template:Country alias KNA|Template:Country alias Saint Kitts and Nevis
r|Template:Country data ハプスブルク君主国|Template:Country data Habsburg Monarchy
r|Template:Infobox politician|Template:政治家
r|Template:Initial release|Template:Start date
r|Template:Country data 世界保健機関|Template:Country data World Health Organization
r|Template:Country data ヨーロッパ|Template:Country data Europe
r|Template:Cite Catholic Encyclopedia|Template:CathEncy
r|Template:Country data PAN|Template:Country data Panama
r|Template:2010年オリンピックバレーボールアメリカ合衆国女子代表|Template:1984年オリンピックバレーボールアメリカ合衆国男子代表
r|Template:数量の比較 (無次元数)|Template:数の比較
r|Template:伊一六型潜水艦|Template:巡潜
r|Template:Infobox Martial art|Template:Infobox 武道・武術
r|Template:バレーボール全日本女子80オ|Template:1980年オリンピックバレーボール全日本女子
r|Template:CSRf|Template:TCHf
r|Template:ソビエトのスパイ|Template:ソビエト連邦のスパイ
r|Template:DL|Template:リンク切れ
r|Template:Tennis Grand Slam events/doc|Template:テニスグランドスラム種目/doc
r|Template:Parentcat|Template:Container category
r|Template:Country data MAW|Template:Country data Malawi
r|Template:Country data 中華人民共和国|Template:Country data China
r|Template:尾張荒子前田家|Template:前田氏歴代当主
r|Template:生物分類表/同担子菌綱|Template:生物分類表/真正担子菌綱
r|Template:CAM|Template:KHM
r|Template:ASMf|Template:ASAf
r|Template:ゴールデンアロー賞グラフ賞|Template:ゴールデン・アロー賞グラフ賞
r|Template:Country data Iwate Prefecture|Template:Country data 岩手県
r|Template:Location map Maine|Template:Location map USA Maine
r|Template:単行本リスト|Template:Graphic novel list
r|Template:引退した大西洋北部のハリケーン|Template:名前が「引退」となった大西洋のハリケーン
r|Template:即時削除2/利用者ページ3|Template:即時削除/利用者ページ3
r|Template:Country data ZAI|Template:Country data Zaire
r|Template:Col-start|Template:Col-begin
r|Template:Country data 連邦直轄領 (マレーシア)|Template:Country data Federal Territory (Malaysia)
r|Template:バレーボール全日本男子2010世|Template:2010年バレーボール世界選手権全日本男子
r|Template:Nat hs start|Template:National handball squad start
r|Template:篠栗線|Template:福北ゆたか線
r|Template:Country data TUN|Template:Country data Tunisia
r|Template:Country data POL|Template:Country data Poland
r|Template:Location map Tibet|Template:Location map China Tibet
r|Template:Country data ブラバン・ワロン州|Template:Country data Walloon Brabant
r|Template:Kmdb film|Template:KMDb film
r|Template:Geographic reference|Template:GR
r|Template:Country data ゴゾ島|Template:Country data Gozo
r|Template:Infobox Govt Agency/sandbox|Template:Infobox Government Agency/sandbox
r|Template:横河武蔵野フットボールクラブのメンバー|Template:東京武蔵野シティFCのメンバー
r|Template:Noncommercial|Template:Non free
r|Template:Cite Web|Template:Cite web
r|Template:MAW|Template:MWI
r|Template:Cite pmid/22897464|Template:Cite doi/10.1111.2Fj.1742-1241.2012.02987.x
r|Template:WEATHER REPORT|Template:ウェザー・リポート
r|Template:Pronunciation/doc|Template:発音/doc
r|Template:LAT|Template:LVA
r|Template:GP2|Template:GP2シリーズ
r|Template:Blocked Proxy|Template:Blocked proxy
r|Template:二松學舎大学|Template:学校法人二松學舍
r|Template:Country data GIB|Template:Country data Gibraltar
r|Template:全豪オープンテニス|Template:全豪オープン
r|Template:中央快速線|Template:中央線快速
r|Template:BRDf|Template:FRGf
r|Template:Usurpation requested|Template:譲渡依頼
r|Template:マレー鉄道ウエスト・コースト線|Template:ウエスト・コースト線
r|Template:Transcat|Template:Translation category
r|Template:Country data キルギスタン|Template:Country data Kyrgyzstan
r|Template:Infobox election|Template:Infobox Election
r|Template:Country data GHA|Template:Country data Ghana
r|Template:Wikisource-author|Template:Wikisource author
r|Template:BRAf1889|Template:BRA1889f
r|Template:ASエルフェン狭山FCのメンバー|Template:ASエルフェン埼玉のメンバー
r|Template:Messagebox|Template:Tmbox
r|Template:エバラヴィッキーズ|Template:羽田ヴィッキーズ
r|Template:Country data モーリシャス|Template:Country data Mauritius
r|Template:雇用|Template:就業
r|Template:台北捷運緑線|Template:台北捷運松山新店線
